Module,Acid mine drainage 3300038494,Lab enriched acid 3300038413,Acid mine drainage 3300008567,Acid mine drainage 3300030091,Hydrotherm Fe rich 3300023310,Metatransc of lab 3300046014,Metatransc of lab 3300055056,Freshwater sediment microbial 3300010391,Freshwater sediment microbial 3300031898,Freshwater microbial communitie 3300024300,Metatransc of lab 3300055061,Hydrotherm Fe rich 3300023368,Acid mine drainage 3300038487,Freshwater sediment microbial 3300031593,Acid mine drainage 3300030082,Freshwater sediment microbial 3300031604,Freshwater sediment microbial 3300021518,Acid mine drainage 3300030398,Acid mine drainage 3300030242,Hydrotherm Fe rich 3300023439,Freshwater microbial communitie 3300024333,Lab enriched sediment 3300039027,Acid mine drainage 3300039205,Freshwater microbial communitie 3300043827,Lab enriched acid 3300038471,Acid mine drainage 3300030335,Freshwater microbial communitie 3300028737,Lab enriched acid 3300038411,Freshwater sediment microbial 3300031877,Acid mine drainage 3300038731,Acid mine drainage 3300038979,Hydrotherm Fe rich 3300023548,Metatransc of freshwater 3300061576,Acid mine drainage 3300038486,Freshwater sediment microbial 3300031587,Acid Mine Drainage 3300005360,Acid mine drainage 3300008723,Acid mine drainage 3300038493,Freshwater sediment microbial 3300036045,Metatransc of lab 3300046013,Acid mine drainage 3300038729,Acid mine drainage 3300030413,Lab enriched acid 3300038412,Freshwater sediment microbial 3300031806,Metatransc of lab 3300055057,Hydrotherm Fe rich 3300023440,Lab enriched sediment 3300039028,Acid mine drainage 3300008566,Freshwater microbial communitie 3300024341,Freshwater sediment microbial 3300021517,Metatransc of lab 3300055062,Hydrotherm Fe rich 3300023442,Freshwater sediment microbial 3300036046,Hydrotherm Fe rich 3300023313,Acid mine drainage 3300039211,Acid mine drainage 3300008721,Pink biofilm microbial 3300003104,Acid mine drainage 3300038681,Acid mine drainage 3300030228,Metatransc of lab 3300055069,Acid Mine Drainage 2010484004,Hydrotherm Fe rich 3300023307,Freshwater sediment microbial 3300031876,Freshwater microbial communitie 3300023177,Biofilm microbial communitie 3300021476,Acid Mine Drainage 3300003083,Hydrotherm Fe rich 3300023444
"M00868 | Heme biosynthesis, animals and fungi, glycine => heme",0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,0,2,0,0,2,2,2,0,2,2,0,2,2,0,0,0,2,2,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00176 | Assimilatory sulfate reduction, sulfate => H2S",0,2,0,0,1,0,0,2,2,2,0,1,0,2,0,1,2,0,0,1,2,0,0,1,1,0,2,2,2,0,0,1,2,0,1,0,0,0,2,2,0,0,1,2,0,2,1,0,2,2,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2,0,2
"M00579 | Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",0,2,0,0,1,0,0,2,2,2,0,2,0,2,0,1,2,0,0,1,2,0,0,2,2,0,2,2,2,0,0,1,1,0,1,0,0,0,2,0,0,0,2,2,0,2,0,0,2,2,0,2,2,1,0,0,0,0,0,0,0,1,2,2,2,0,2
"M00346 | Formaldehyde assimilation, serine pathway",0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,1,2,0,0,2,2,0,0,2,2,0,2,2,1,0,0,2,1,0,0,0,0,0,2,1,0,0,2,1,0,2,1,0,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
M00358 | Coenzyme M biosynthesis,0,2,0,0,1,0,0,2,2,2,0,1,0,2,0,2,2,0,0,1,2,0,0,0,2,0,2,2,2,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00761 | Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N",0,1,0,0,0,0,0,2,2,2,0,2,0,2,0,2,2,0,0,2,2,0,0,2,1,0,2,2,2,0,0,2,0,0,2,0,0,0,2,0,0,0,1,2,0,1,0,0,2,2,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00116 | Menaquinone biosynthesis, chorismate => menaquinol",0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,0,2,0,0,2,2,0,0,2,2,0,2,2,1,0,0,2,1,0,1,0,0,0,2,1,0,0,2,0,0,2,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00528 | Nitrification, ammonia => nitrite",0,2,0,0,1,2,1,2,0,2,1,2,0,0,0,0,0,0,0,2,2,1,0,1,2,0,2,2,0,0,0,1,2,0,0,0,0,0,2,1,0,0,2,0,1,2,1,0,2,0,0,2,2,2,0,0,0,0,0,2,0,1,0,2,1,0,2
M00378 | F420 biosynthesis,0,1,0,0,0,0,0,2,2,2,0,1,0,2,0,2,2,0,0,2,2,0,0,2,1,0,2,1,2,0,0,1,0,0,2,0,0,0,2,0,0,0,1,2,0,2,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00804 | Complete nitrification, comammox, ammonia => nitrite => nitrate",0,2,0,0,1,2,1,2,0,2,1,2,0,0,0,0,0,0,0,2,2,1,0,0,2,0,2,2,0,0,0,1,2,0,0,0,0,0,2,1,0,0,2,0,1,2,1,0,2,0,0,2,2,2,0,0,0,0,0,2,0,1,0,2,1,0,2
"M00172 | C4-dicarboxylic acid cycle, NADP - malic enzyme type",0,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,2,2,1,1,2,1,0,0,0,1,1,0,1,0,1,1,1,0,1
"M00045 | Histidine degradation, histidine => N-formiminoglutamate => glutamate",0,2,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,0,0,1,2,1,0,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,2,1,0,0,2,0,0,2,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00133 | Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",0,2,0,0,1,0,0,2,2,2,0,1,0,0,0,0,2,0,0,1,2,0,0,0,2,0,2,2,2,0,0,1,1,0,1,0,0,0,2,2,0,0,2,1,0,1,1,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00529 | Denitrification, nitrate => nitrogen",0,2,0,0,2,0,0,2,1,2,0,2,0,0,0,0,2,0,0,2,2,1,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00338 | Cysteine biosynthesis, homocysteine + serine => cysteine",0,1,0,1,1,0,0,1,2,1,1,1,0,2,1,2,1,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,1,0,2,0,0,0,1,1,0,1,1,2,0,2,1,0,1,1,1,1,1,2,0,0,0,0,1,0,1,0,2,1,1,0,1
M00077 | Chondroitin sulfate degradation,0,2,0,0,0,0,0,2,2,1,0,0,0,2,0,2,2,0,0,0,2,0,0,0,2,0,2,2,2,0,0,1,0,0,2,0,0,0,2,0,0,0,2,2,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00150 | Fumarate reductase, prokaryotes",0,2,0,0,0,0,0,2,1,2,0,2,0,1,0,1,2,0,0,0,2,0,0,2,2,0,1,2,1,0,0,1,0,0,1,0,0,0,2,1,0,0,2,1,0,2,2,0,1,2,0,2,2,1,0,0,0,0,0,0,0,0,1,2,2,0,1
"M00565 | Trehalose biosynthesis, D-glucose 1P => trehalose",1,2,0,1,0,0,0,2,1,1,0,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,2,0,1,1,0,1,1,0,0,0,1,1,1,0,1
"M00568 | Catechol ortho-cleavage, catechol => 3-oxoadipate",0,2,0,0,0,0,0,2,1,2,0,2,0,1,0,1,2,0,0,1,2,2,0,2,2,0,1,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,0,2
"M00345 | Formaldehyde assimilation, ribulose monophosphate pathway",0,1,0,0,2,0,0,2,2,2,0,2,0,2,0,2,1,0,0,2,2,0,0,0,1,0,2,1,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00580 | Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",0,1,0,0,2,0,0,2,2,2,0,2,0,2,0,2,1,0,0,2,2,0,0,0,1,0,2,1,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00036 | Leucine degradation, leucine => acetoacetate + acetyl-CoA",0,2,0,0,1,0,0,2,1,1,0,2,0,2,0,1,1,0,0,1,2,0,0,1,1,0,1,2,1,0,0,2,1,0,1,0,0,0,2,0,0,0,1,2,0,2,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,2,0,2
M00417 | Cytochrome o ubiquinol oxidase,0,2,0,0,0,2,0,2,0,2,0,1,0,0,0,0,2,0,0,2,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0
"M00878 | Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA",0,2,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,0,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00533 | Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate",0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,0,2,1,1,0,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,2,1,0,0,2,0,0,2,2,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00763 | Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",1,1,0,1,0,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1
M00914 | Coenzyme_A_biosynthesis_archaea,0,2,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2
M00377 | Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),0,0,0,0,0,0,0,2,2,2,0,2,0,2,0,2,1,0,0,2,2,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00642 | Multidrug resistance, efflux pump MexJK-OprM",0,2,0,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,0,2,2,1,0,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00017 | Methionine biosynthesis, apartate => homoserine => methionine",0,1,0,0,1,0,0,2,2,1,0,1,0,1,0,1,2,0,0,2,1,0,0,1,1,0,1,1,1,0,0,2,0,0,1,0,0,0,2,1,0,0,1,1,0,2,1,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00308 | Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P",0,1,0,0,0,0,0,1,2,1,0,1,0,2,0,2,1,0,2,2,1,0,0,0,0,0,1,1,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,2,1,1,0,0,0,0,1,0,0,0,2,2,2,0,2
M00373 | Ethylmalonyl pathway,0,1,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,0,0,2,2,1,0,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00060 | KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type",0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,2,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,2,1,0,0,1,1,0,2,1,0,1,2,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,0,2
"M00577 | Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",0,1,0,1,1,0,0,2,1,1,0,2,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,2,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,1
M00029 | Urea cycle,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,2,0,0,1,2,0,0,1,0,0,2,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,0,2
M00919 | Ectoine_degradation,0,2,0,0,1,0,0,2,0,2,0,2,0,1,0,1,1,0,0,1,1,0,0,1,2,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,1,2,1,0,1
"M00530 | Dissimilatory nitrate reduction, nitrate => ammonia",0,2,0,0,0,0,0,2,2,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00124 | Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P",0,2,0,0,1,0,0,1,2,1,0,2,0,0,0,0,2,0,0,2,2,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,1,1,2,0,0,2
