Module,AM.P1.D,AM.P1.R,AM.P2.D,AM.P2.R,TIA.P1.D,TIA.P1.R,TIA.P2.D,TIA.P2.R,TI.P1.D,TI.P1.R,TI.P2.D,TI.P2.R,TI.P3.D,TI.P3.R,TI.P4.D,TI.P4.R,VI.P1.D,VI.P1.R,VI.P2.D,VI.P2.R,Acid mine drainage 3300038494,Lab enriched acid 3300038413,Acid mine drainage 3300008567,Acid mine drainage 3300030091,Hydrotherm Fe rich 3300023310,Metatransc of lab 3300046014,Metatransc of lab 3300055056,Freshwater sediment microbial 3300010391,Freshwater sediment microbial 3300031898,Freshwater microbial communitie 3300024300,Metatransc of lab 3300055061,Hydrotherm Fe rich 3300023368,Acid mine drainage 3300038487,Freshwater sediment microbial 3300031593,Acid mine drainage 3300030082,Freshwater sediment microbial 3300031604,Freshwater sediment microbial 3300021518,Acid mine drainage 3300030398,Acid mine drainage 3300030242,Hydrotherm Fe rich 3300023439,Freshwater microbial communitie 3300024333,Lab enriched sediment 3300039027,Acid mine drainage 3300039205,Freshwater microbial communitie 3300043827,Lab enriched acid 3300038471,Acid mine drainage 3300030335,Freshwater microbial communitie 3300028737,Lab enriched acid 3300038411,Freshwater sediment microbial 3300031877,Acid mine drainage 3300038731,Acid mine drainage 3300038979,Hydrotherm Fe rich 3300023548,Metatransc of freshwater 3300061576,Acid mine drainage 3300038486,Freshwater sediment microbial 3300031587,Acid Mine Drainage 3300005360,Acid mine drainage 3300008723,Acid mine drainage 3300038493,Freshwater sediment microbial 3300036045,Metatransc of lab 3300046013,Acid mine drainage 3300038729,Acid mine drainage 3300030413,Lab enriched acid 3300038412,Freshwater sediment microbial 3300031806,Metatransc of lab 3300055057,Hydrotherm Fe rich 3300023440,Lab enriched sediment 3300039028,Acid mine drainage 3300008566,Freshwater microbial communitie 3300024341,Freshwater sediment microbial 3300021517,Metatransc of lab 3300055062,Hydrotherm Fe rich 3300023442,Freshwater sediment microbial 3300036046,Hydrotherm Fe rich 3300023313,Acid mine drainage 3300039211,Acid mine drainage 3300008721,Pink biofilm microbial 3300003104,Acid mine drainage 3300038681,Acid mine drainage 3300030228,Metatransc of lab 3300055069,Acid Mine Drainage 2010484004,Hydrotherm Fe rich 3300023307,Freshwater sediment microbial 3300031876,Freshwater microbial communitie 3300023177,Biofilm microbial communitie 3300021476,Acid Mine Drainage 3300003083,Hydrotherm Fe rich 3300023444
"M00535 | Isoleucine biosynthesis, pyruvate => 2-oxobutanoate",1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,1,1,2,0,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2
"M00432 | Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"M00086 | beta-Oxidation, acyl-CoA synthesis",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2
"M00019 | Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,0,2,1,2,0,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"M00093 | Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1
"M00031 | Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,2,0,2,1,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,0,0,2,2,0,2,2,2,2,0,2,2,2,0,0,0,2,2,2,0,2
"M00015 | Proline biosynthesis, glutamate => proline",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,2,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"M00579 | Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,1,0,0,2,2,2,0,2,0,2,0,1,2,0,0,1,2,0,0,2,2,0,2,2,2,0,0,1,1,0,1,0,0,0,2,0,0,0,2,2,0,2,0,0,2,2,0,2,2,1,0,0,0,0,0,0,0,1,2,2,2,0,2
"M00155 | Cytochrome c oxidase, prokaryotes",2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,0,2,0,0,1,0,0,2,0,2,1,2,0,2,0,1,2,0,1,2,2,0,0,2,2,0,2,2,1,0,0,2,1,0,2,0,0,0,2,1,0,1,2,1,0,2,0,0,2,2,0,2,2,2,0,0,0,0,0,1,0,1,1,2,2,0,2
"M00119 | Pantothenate biosynthesis, valine/L-aspartate => pantothenate",2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,0,2,0,0,2,0,0,2,1,2,0,2,0,1,0,2,2,0,2,1,2,1,0,2,2,0,2,1,2,0,0,2,1,0,1,0,0,0,2,1,0,0,2,1,0,1,1,0,2,2,1,2,2,2,0,1,0,0,0,0,0,1,1,2,2,0,2
M00926 | Heme_biosynthesis_bacteria,2,2,0,2,1,1,1,0,1,1,1,1,2,1,0,1,1,1,1,1,1,2,0,1,1,0,0,2,2,2,0,2,1,1,1,1,2,1,1,2,2,2,0,2,2,1,2,2,1,0,0,2,2,0,2,1,0,1,2,0,1,1,2,2,0,2,1,0,2,2,0,2,2,2,0,0,1,0,1,0,0,0,1,2,2,0,2
"M00159 | V/A-type ATPase, prokaryotes",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,0,2,2,2,0,1,1,2,2,2,2,2,2,2,2,0,0,0,2,2,2,1,2,0,1,0,0,0,2,2,0,1,1,0,1,2,2,2,0,2,0,0,2,1,0,2,2,1,1,0,1,0,2,0,1,0,2,2,1,0,2
"M00866 | KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",2,2,1,2,1,0,2,0,1,2,1,2,2,1,1,2,0,0,0,1,0,2,0,1,2,0,0,2,2,2,0,2,0,2,0,2,2,0,0,2,2,0,0,2,2,0,2,2,2,0,0,2,1,0,2,0,0,0,2,1,0,0,2,2,0,2,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,0,2
"M00045 | Histidine degradation, histidine => N-formiminoglutamate => glutamate",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,0,0,1,2,1,0,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,2,1,0,0,2,0,0,2,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,2
"M00088 | Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone",2,1,0,1,0,0,0,2,2,2,1,1,2,0,2,2,0,0,1,1,0,2,0,0,2,1,0,2,2,2,0,2,0,2,0,2,2,0,1,2,2,0,0,2,2,0,2,2,2,0,0,2,2,0,2,0,0,0,2,2,0,0,2,2,0,2,1,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00133 | Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,0,1,0,0,2,2,2,0,1,0,0,0,0,2,0,0,1,2,0,0,0,2,0,2,2,2,0,0,1,1,0,1,0,0,0,2,2,0,0,2,1,0,1,1,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,0,1
"M00345 | Formaldehyde assimilation, ribulose monophosphate pathway",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,2,0,0,2,2,2,0,2,0,2,0,2,1,0,0,2,2,0,0,0,1,0,2,1,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00580 | Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,2,0,0,2,2,2,0,2,0,2,0,2,1,0,0,2,2,0,0,0,1,0,2,1,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2
"M00338 | Cysteine biosynthesis, homocysteine + serine => cysteine",2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,1,0,1,1,0,0,1,2,1,1,1,0,2,1,2,1,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,1,0,2,0,0,0,1,1,0,1,1,2,0,2,1,0,1,1,1,1,1,2,0,0,0,0,1,0,1,0,2,1,1,0,1
"M00115 | NAD biosynthesis, aspartate => NAD",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
"M00176 | Assimilatory sulfate reduction, sulfate => H2S",2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,0,1,1,1,0,2,0,0,1,0,0,2,2,2,0,1,0,2,0,1,2,0,0,1,2,0,0,1,1,0,2,2,2,0,0,1,2,0,1,0,0,0,2,2,0,0,1,2,0,2,1,0,2,2,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2,0,2
"M00008 | Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,2,0,0,2,2,0,2,1,2,0,2,0,1,0,1,2,0,0,1,2,2,0,2,2,0,2,2,1,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,2,2,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,1,2,2,0,2
"M00156 | Cytochrome c oxidase, cbb3-type",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,2,1,0,2,1,2,0,2,0,0,0,0,2,0,0,2,2,1,0,2,2,0,2,2,0,0,0,2,1,0,0,0,0,0,2,2,0,0,2,1,0,2,2,0,2,2,1,2,2,2,0,0,0,0,0,1,0,2,0,2,2,0,2
"M00761 | Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N",1,1,2,2,1,1,1,0,2,2,0,2,1,2,2,1,0,0,2,1,0,1,0,0,0,0,0,2,2,2,0,2,0,2,0,2,2,0,0,2,2,0,0,2,1,0,2,2,2,0,0,2,0,0,2,0,0,0,2,0,0,0,1,2,0,1,0,0,2,2,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2
M00378 | F420 biosynthesis,2,1,1,1,1,1,2,1,2,2,2,2,1,2,0,0,1,2,1,2,0,1,0,0,0,0,0,2,2,2,0,1,0,2,0,2,2,0,0,2,2,0,0,2,1,0,2,1,2,0,0,1,0,0,2,0,0,0,2,0,0,0,1,2,0,2,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00527 | Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,0,0,2,1,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,2,1,2,2,2,0,0,0,0,0,1,0,0,1,1,1,0,1
"M00843 | L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,2,0,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,2,1,1,1,1,1,1,0,0,1,1,2,1,1,1
"M00570 | Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,2,1,2,0,2,0,0,0,0,2,0,0,1,1,1,0,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1
"M00016 | Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine",2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,0,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,0,0,2,1,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,2,0,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00010 | Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1
"M00017 | Methionine biosynthesis, apartate => homoserine => methionine",2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,0,1,0,0,1,0,0,2,2,1,0,1,0,1,0,1,2,0,0,2,1,0,0,1,1,0,1,1,1,0,0,2,0,0,1,0,0,0,2,1,0,0,1,1,0,2,1,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1
"M00033 | Ectoine biosynthesis, aspartate => ectoine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,1,0,1,2,1,2,0,1,2,2,0,0,0,2,0,2,2,0,1,1,2,2,2,0,2,0,2,2,2,1,0,2,2,2,1,0,2,2,2,0,1,0,1,1,0,2,2,2,2,2,0,0,0,1,0,0,2,2
"M00307 | Pyruvate oxidation, pyruvate => acetyl-CoA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2,2,1,0,1
"M00565 | Trehalose biosynthesis, D-glucose 1P => trehalose",2,2,0,0,2,0,0,1,2,0,1,2,1,2,2,2,0,2,2,1,1,2,0,1,0,0,0,2,1,1,0,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,2,0,1,1,0,1,1,0,0,0,1,1,1,0,1
M00358 | Coenzyme M biosynthesis,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,2,0,0,1,0,0,2,2,2,0,1,0,2,0,2,2,0,0,1,2,0,0,0,2,0,2,2,2,0,0,2,0,0,2,0,0,0,2,1,0,0,2,2,0,1,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"M00018 | Threonine biosynthesis, aspartate => homoserine => threonine",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1
"M00166 | Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2
"M00150 | Fumarate reductase, prokaryotes",2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,0,0,0,0,0,2,1,2,0,2,0,1,0,1,2,0,0,0,2,0,0,2,2,0,1,2,1,0,0,1,0,0,1,0,0,0,2,1,0,0,2,1,0,2,2,0,1,2,0,2,2,1,0,0,0,0,0,0,0,0,1,2,2,0,1
"M00006 | Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1
M00004 | Pentose phosphate pathway (Pentose phosphate cycle),2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1
"M00003 | Gluconeogenesis, oxaloacetate => fructose-6P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1
